Date,BZ=F,EURUSD=X,GBPUSD=X,GC=F,HG=F,NG=F,SI=F,USDIDR=X,^GDAXI,^GSPC,^IXIC,^JKSE
2014-09-11,98.08000183105469,1.2917059659957886,1.620089054107666,1237.4000244140625,3.0869998931884766,3.822999954223633,18.533000946044922,11805.0,9691.2802734375,1997.449951171875,4591.81005859375,5132.83349609375
2014-09-12,97.11000061035156,1.2923569679260254,1.6251970529556274,1229.9000244140625,3.1019999980926514,3.8570001125335693,18.54599952697754,11830.0,9651.1298828125,1985.5400390625,4567.60009765625,5143.5107421875
2014-09-15,96.6500015258789,1.2960082292556763,1.6258047819137573,1233.5999755859375,3.0810000896453857,3.930999994277954,18.555999755859375,11885.0,9659.6298828125,1984.1300048828125,4518.89990234375,5144.69775390625
2014-09-16,96.62999725341797,1.2939791679382324,1.6229023933410645,1235.199951171875,3.1600000858306885,3.994999885559082,18.6560001373291,11925.0,9632.9296875,1998.97998046875,4552.759765625,5130.30322265625
2014-09-17,98.97000122070312,1.2959076166152954,1.6265981197357178,1234.4000244140625,3.1414999961853027,4.013000011444092,18.663000106811523,11975.0,9661.5,2001.5699462890625,4562.18994140625,5187.982421875
2014-09-18,97.69999694824219,1.285000205039978,1.6268097162246704,1225.699951171875,3.0924999713897705,3.9100000858306885,18.45199966430664,11962.0,9798.1298828125,2011.3599853515625,4593.43017578125,5207.93896484375
2014-09-19,98.38999938964844,1.2920063734054565,1.643709421157837,1215.300048828125,3.0885000228881836,3.8369998931884766,17.7810001373291,11969.0,9799.259765625,2010.4000244140625,4579.7900390625,5227.37841796875
2014-09-22,96.97000122070312,1.2841421365737915,1.6319869756698608,1216.800048828125,3.0380001068115234,3.8499999046325684,17.698999404907227,11983.0,9749.5400390625,1994.2900390625,4527.68994140625,5219.60009765625
2014-09-23,96.8499984741211,1.2851488590240479,1.6371970176696777,1221.0,3.0344998836517334,3.815999984741211,17.71299934387207,11978.0,9595.0302734375,1982.77001953125,4508.68994140625,5187.912109375
2014-09-24,96.94999694824219,1.2853965759277344,1.6393711566925049,1218.5999755859375,3.059499979019165,3.9110000133514404,17.64299964904785,11970.0,9661.9697265625,1998.300048828125,4555.22021484375,5173.80517578125
2014-09-25,97.0,1.2778083086013794,1.6324131488800049,1221.199951171875,3.059999942779541,3.9709999561309814,17.378999710083008,11943.0,9510.009765625,1965.989990234375,4466.75,5201.1767578125
2014-09-26,97.0,1.2757054567337036,1.6331329345703125,1214.0999755859375,3.0290000438690186,3.9839999675750732,17.476999282836914,11968.0,9490.5498046875,1982.8499755859375,4512.18994140625,5132.36328125
2014-09-29,97.19999694824219,1.2673146724700928,1.6238247156143188,1217.5,3.052999973297119,4.1539998054504395,17.516000747680664,12050.0,9422.91015625,1977.800048828125,4505.85009765625,5141.81103515625
2014-09-30,94.66999816894531,1.269083857536316,1.624220371246338,1210.5,3.005500078201294,4.120999813079834,17.006000518798828,12132.0,9474.2998046875,1972.2900390625,4493.39013671875,5137.37890625
2014-10-01,94.16000366210938,1.262833595275879,1.6213761568069458,1214.5999755859375,3.0334999561309814,4.0229997634887695,17.209999084472656,12175.0,9382.0302734375,1946.1600341796875,4422.08984375,5140.712890625
2014-10-02,93.41999816894531,1.2624191045761108,1.6192234754562378,1214.199951171875,2.996500015258789,3.931999921798706,17.000999450683594,12130.0,9195.6796875,1946.1700439453125,4430.2001953125,5000.6142578125
2014-10-03,92.30999755859375,1.2670577764511108,1.6160049438476562,1192.199951171875,2.994499921798706,4.039000034332275,16.780000686645508,12112.0,,1967.9000244140625,4475.6201171875,4949.1533203125
2014-10-06,92.79000091552734,1.2513607740402222,1.5963984727859497,1206.699951171875,3.0304999351501465,3.8980000019073486,17.18000030517578,12181.0,9209.509765625,1964.8199462890625,4454.7998046875,4999.943359375
2014-10-07,92.11000061035156,1.264606237411499,1.6075102090835571,1211.699951171875,3.0344998836517334,3.9570000171661377,17.19099998474121,12147.0,9086.2099609375,1935.0999755859375,4385.2001953125,5032.64501953125
2014-10-08,91.37999725341797,1.266800880432129,1.608906865119934,1205.300048828125,3.0,3.8550000190734863,17.014999389648438,12218.0,8995.330078125,1968.8900146484375,4468.58984375,4958.326171875
2014-10-09,90.05000305175781,1.2743074893951416,1.616292119026184,1224.5999755859375,3.0280001163482666,3.8450000286102295,17.367000579833984,12210.0,9005.01953125,1928.2099609375,4378.33984375,4993.6845703125
2014-10-10,90.20999908447266,1.2689067125320435,1.6122791767120361,1221.0,3.0320000648498535,3.8589999675750732,17.25200080871582,12192.0,8788.8095703125,1906.1300048828125,4276.240234375,4962.7666015625
2014-10-13,88.88999938964844,1.263982892036438,1.60929536819458,1229.300048828125,3.0364999771118164,3.9159998893737793,17.29400062561035,12210.0,8812.4296875,1874.739990234375,4213.66015625,4912.86181640625
2014-10-14,85.04000091552734,1.272394061088562,1.6066838502883911,1233.5999755859375,3.0850000381469727,3.815999984741211,17.35300064086914,12200.0,8825.2099609375,1877.699951171875,4227.169921875,4922.390625
2014-10-15,83.77999877929688,1.2639029026031494,1.589142918586731,1244.0999755859375,3.004499912261963,3.799999952316284,17.415000915527344,12188.0,8571.9501953125,1862.489990234375,4215.31982421875,4962.74658203125
2014-10-16,84.47000122070312,1.2821663618087769,1.599206805229187,1240.5,2.9784998893737793,3.7960000038146973,17.38800048828125,12227.0,8582.900390625,1862.760009765625,4217.39013671875,4951.4208984375
2014-10-17,84.54000091552734,1.280442476272583,1.609606146812439,1238.300048828125,3.000999927520752,3.7660000324249268,17.281999588012695,12210.0,8850.26953125,1886.760009765625,4258.43994140625,5028.75
2014-10-20,85.4000015258789,1.274957299232483,1.6092175245285034,1244.0,2.990499973297119,3.6700000762939453,17.304000854492188,12102.0,8717.759765625,1904.010009765625,4316.06982421875,5040.33642578125
2014-10-21,86.22000122070312,1.2795250415802002,1.6159005165100098,1251.0,3.0309998989105225,3.7109999656677246,17.503999710083008,12008.0,8886.9599609375,1941.280029296875,4419.47998046875,5029.1484375
2014-10-22,84.70999908447266,1.2714719772338867,1.611499547958374,1244.800048828125,3.0225000381469727,3.6589999198913574,17.18600082397461,11987.0,8940.1396484375,1927.1099853515625,4382.85009765625,5074.1259765625
2014-10-23,86.83000183105469,1.2641425132751465,1.6044925451278687,1228.5,3.049999952316284,3.621999979019165,17.11400032043457,11980.0,9047.3095703125,1950.8199462890625,4452.7900390625,5103.3193359375
2014-10-24,86.12999725341797,1.2654062509536743,1.6029495000839233,1231.199951171875,3.0510001182556152,3.622999906539917,17.13599967956543,12032.0,8987.7998046875,1964.5799560546875,4483.72021484375,5072.87060546875
2014-10-27,85.83000183105469,1.2676681280136108,1.60929536819458,1229.0999755859375,3.078000068664551,3.561000108718872,17.114999771118164,12075.0,8902.6103515625,1961.6300048828125,4485.93017578125,5024.09619140625
2014-10-28,86.02999877929688,1.270147681236267,1.6124871969223022,1229.199951171875,3.1085000038146973,3.6489999294281006,17.184999465942383,12100.0,9068.1904296875,1985.050048828125,4564.2900390625,5001.109375
2014-10-29,87.12000274658203,1.273836612701416,1.6142832040786743,1224.300048828125,3.111999988555908,3.7279999256134033,17.2189998626709,12137.0,9082.8095703125,1982.300048828125,4549.22998046875,5073.85888671875
2014-10-30,86.23999786376953,1.2632802724838257,1.600563406944275,1198.0999755859375,3.072000026702881,3.8269999027252197,16.391000747680664,12092.0,9114.83984375,1994.6500244140625,4566.14013671875,5058.65185546875
2014-10-31,85.86000061035156,1.2613362073898315,1.600102424621582,1171.0999755859375,3.061000108718872,3.872999906539917,16.07699966430664,12150.0,9326.8701171875,2018.050048828125,4630.740234375,5089.34912109375
2014-11-03,84.77999877929688,1.2503125667572021,1.597367525100708,1169.4000244140625,3.0794999599456787,4.046000003814697,16.174999237060547,12070.0,9251.7001953125,2017.81005859375,4638.91015625,5085.31103515625
2014-11-04,82.81999969482422,1.2495938539505005,1.5978779792785645,1167.4000244140625,3.0334999561309814,4.129000186920166,15.927000045776367,12107.0,9166.4697265625,2012.0999755859375,4623.64013671875,5070.74267578125
2014-11-05,82.94999694824219,1.2552564144134521,1.6006401777267456,1145.4000244140625,3.0225000381469727,4.193999767303467,15.418000221252441,12110.0,9315.48046875,2023.5699462890625,4620.72021484375,5066.634765625
2014-11-06,82.86000061035156,1.2480031251907349,1.5964748859405518,1142.300048828125,3.0304999351501465,4.4039998054504395,15.392000198364258,12175.0,9377.41015625,2031.2099609375,4638.47021484375,5034.03515625
2014-11-07,83.38999938964844,1.238006830215454,1.5841333866119385,1169.5999755859375,3.052500009536743,4.4120001792907715,15.699000358581543,12150.0,9291.830078125,2031.9200439453125,4632.52978515625,4987.22998046875
2014-11-10,82.33999633789062,1.246137022972107,1.5885119438171387,1159.5999755859375,3.0274999141693115,4.255000114440918,15.656999588012695,12175.0,9351.8701171875,2038.260009765625,4651.6201171875,4965.19384765625
2014-11-11,81.66999816894531,1.242992639541626,1.585338830947876,1162.800048828125,3.0415000915527344,4.247000217437744,15.663999557495117,12145.0,9369.0302734375,2039.6800537109375,4660.56005859375,5032.08837890625
2014-11-12,80.37999725341797,1.2475829124450684,1.592610239982605,1158.9000244140625,3.0344998836517334,4.184999942779541,15.619000434875488,12128.0,9210.9599609375,2038.25,4675.14013671875,5048.64404296875
2014-11-13,77.91999816894531,1.242992639541626,1.576889157295227,1161.0999755859375,2.999500036239624,3.9769999980926514,15.616999626159668,12187.0,9248.509765625,2039.3299560546875,4680.14013671875,5048.47119140625
2014-11-14,77.73999786376953,1.2475982904434204,1.5702284574508667,1185.0,3.058000087738037,4.019999980926514,16.309999465942383,12187.0,9252.9404296875,2039.8199462890625,4688.5400390625,5049.291015625
2014-11-17,79.30999755859375,1.251846432685852,1.5666369199752808,1183.0,3.049499988555908,4.341000080108643,16.05299949645996,12200.0,9306.349609375,2041.3199462890625,4671.0,5053.74609375
2014-11-18,78.47000122070312,1.2448959350585938,1.5640885829925537,1196.699951171875,3.010999917984009,4.24399995803833,16.170000076293945,12195.0,9456.5302734375,2051.800048828125,4702.43994140625,5102.2705078125
2014-11-19,78.0999984741211,1.253337025642395,1.5628662109375,1193.5999755859375,3.046999931335449,4.370999813079834,16.290000915527344,12125.0,9472.7998046875,2048.719970703125,4675.7099609375,5127.73388671875
2014-11-20,79.33000183105469,1.2540757656097412,1.5673490762710571,1190.699951171875,3.0274999141693115,4.488999843597412,16.132999420166016,12102.0,9483.9697265625,2052.75,4701.8701171875,5093.36767578125
2014-11-21,80.36000061035156,1.2545005083084106,1.5694891214370728,1197.5,3.0350000858306885,4.265999794006348,16.391000747680664,12133.0,9732.5498046875,2063.5,4712.97021484375,5111.845703125
2014-11-24,79.68000030517578,1.2375012636184692,1.5648717880249023,1195.5,3.003999948501587,4.151000022888184,16.37700080871582,12133.0,9785.5400390625,2069.409912109375,4754.89013671875,5141.56396484375
2014-11-25,78.33000183105469,1.2433171272277832,1.5697108507156372,1197.0999755859375,2.9609999656677246,4.2820000648498535,16.554000854492188,12133.0,9861.2099609375,2067.030029296875,4758.25,5118.74560546875
2014-11-26,77.75,1.24806547164917,1.572104573249817,1196.5999755859375,2.9600000381469727,4.355000019073486,16.54800033569336,12133.0,9915.5595703125,2072.830078125,4787.31982421875,5132.83642578125
2014-11-27,,1.2505940198898315,1.5789058208465576,,,,,12175.0,9974.8701171875,,,5145.11474609375
2014-11-28,70.1500015258789,1.246199131011963,1.5724753141403198,1175.199951171875,2.859999895095825,4.0879998207092285,15.48900032043457,12175.0,9980.849609375,2067.56005859375,4791.6298828125,5149.68798828125
2014-12-01,72.54000091552734,1.2438275814056396,1.5612071752548218,1218.0,2.930500030517578,4.006999969482422,16.648000717163086,12175.0,9963.509765625,2053.43994140625,4727.35009765625,5164.0869140625
2014-12-02,70.54000091552734,1.247007131576538,1.5734403133392334,1199.199951171875,2.9135000705718994,3.874000072479248,16.408000946044922,12285.0,9934.080078125,2066.550048828125,4755.81005859375,5175.59130859375
2014-12-03,69.91999816894531,1.2388503551483154,1.5646514892578125,1208.5,2.8929998874664307,3.805000066757202,16.358999252319336,12285.0,9971.7900390625,2074.330078125,4774.47021484375,5165.8427734375
2014-12-04,69.63999938964844,1.231663703918457,1.5694153308868408,1207.5,2.932499885559082,3.6489999294281006,16.520000457763672,12285.0,9851.349609375,2071.919921875,4769.43994140625,5176.95849609375
2014-12-05,69.06999969482422,1.2386661767959595,1.567865014076233,1190.0999755859375,2.92549991607666,3.802000045776367,16.195999145507812,12285.0,10087.1201171875,2075.3701171875,4780.759765625,5187.79248046875
2014-12-08,66.19000244140625,1.2294074296951294,1.556565523147583,1194.699951171875,2.9105000495910645,3.5950000286102295,16.215999603271484,12285.0,10014.990234375,2060.31005859375,4740.68994140625,5143.81396484375
2014-12-09,66.83999633789062,1.2315119504928589,1.565165638923645,1231.5,2.946500062942505,3.6519999504089355,17.08099937438965,12285.0,9793.7099609375,2059.820068359375,4766.47021484375,5122.11279296875
2014-12-10,64.23999786376953,1.2394952774047852,1.5687997341156006,1228.9000244140625,2.9140000343322754,3.7060000896453857,17.132999420166016,12285.0,9799.73046875,2026.1400146484375,4684.02001953125,5165.2060546875
2014-12-11,63.68000030517578,1.2473959922790527,1.5747040510177612,1225.0999755859375,2.940999984741211,3.634000062942505,17.05900001525879,12285.0,9862.5302734375,2035.3299560546875,4708.16015625,5152.49462890625
2014-12-12,61.849998474121094,1.2394952774047852,1.572252869606018,1222.0,2.946500062942505,3.7950000762939453,17.018999099731445,12463.0,9594.73046875,2002.3299560546875,4653.60009765625,5160.232421875
2014-12-15,61.060001373291016,1.2463544607162476,1.5727968215942383,1207.199951171875,2.8980000019073486,3.7190001010894775,16.527000427246094,12612.0,9334.009765625,1989.6300048828125,4605.16015625,5108.23291015625
2014-12-16,59.86000061035156,1.2443537712097168,1.5645290613174438,1193.9000244140625,2.877500057220459,3.61899995803833,15.71500015258789,12850.0,9563.8896484375,1972.739990234375,4547.830078125,5025.83203125
2014-12-17,59.79999923706055,1.2512043714523315,1.5745303630828857,1194.300048828125,2.887500047683716,3.7019999027252197,15.890999794006348,12705.0,9544.4296875,2012.8900146484375,4644.31005859375,5035.453125
2014-12-18,59.27000045776367,1.2338976860046387,1.5573413372039795,1194.699951171875,2.872499942779541,3.6419999599456787,15.894000053405762,12673.0,9811.0595703125,2061.22998046875,4748.39990234375,5113.14599609375
2014-12-19,61.380001068115234,1.229044795036316,1.5670051574707031,1195.9000244140625,2.9079999923706055,3.4639999866485596,15.991000175476074,12480.0,9786.9599609375,2070.64990234375,4765.3798828125,5144.4208984375
2014-12-22,60.11000061035156,1.2225985527038574,1.5629639625549316,1179.699951171875,2.9035000801086426,3.1440000534057617,15.64900016784668,12435.0,9865.759765625,2078.5400390625,4781.419921875,5125.57275390625
2014-12-23,61.689998626708984,1.2223743200302124,1.557778000831604,1177.9000244140625,2.9019999504089355,3.1710000038146973,15.729999542236328,12460.0,9922.1103515625,2082.169921875,4765.419921875,5138.86767578125
2014-12-24,60.2400016784668,1.217492938041687,1.5522165298461914,1173.5,2.874500036239624,3.0299999713897705,15.67300033569336,12415.0,,2081.8798828125,4773.47021484375,5166.78173828125
2014-12-25,,1.2198543548583984,1.5562022924423218,,,,,12470.0,,,,
2014-12-26,59.45000076293945,1.2210012674331665,1.5562022924423218,1195.300048828125,2.8355000019073486,3.006999969482422,16.11199951171875,12470.0,,2088.77001953125,4806.85986328125,
2014-12-29,57.880001068115234,1.216944694519043,1.5553550720214844,1181.699951171875,2.8380000591278076,3.188999891281128,15.744000434875488,12405.0,9927.1298828125,2090.570068359375,4806.91015625,5178.17138671875
2014-12-30,57.900001525878906,1.215347409248352,1.5515903234481812,1200.199951171875,2.86899995803833,3.0940001010894775,16.239999771118164,12410.0,9805.5498046875,2080.35009765625,4777.43994140625,5226.7431640625
2014-12-31,57.33000183105469,1.2162047624588013,1.5569047927856445,1183.9000244140625,2.8385000228881836,2.8889999389648438,15.5649995803833,12420.0,,2058.89990234375,4736.0498046875,
2015-01-01,,1.2098628282546997,1.558093547821045,,,,,12390.0,,,,
2015-01-02,56.41999816894531,1.2089413404464722,1.5579720735549927,1186.0,2.8385000228881836,3.003000020980835,15.734000205993652,12390.0,9764.73046875,2058.199951171875,4726.81005859375,5242.56494140625
2015-01-05,53.11000061035156,1.194643259048462,1.5284910202026367,1203.9000244140625,2.7929999828338623,2.881999969482422,16.179000854492188,12480.0,9473.16015625,2020.5799560546875,4652.56982421875,5219.7919921875
2015-01-06,51.099998474121094,1.193901538848877,1.5258322954177856,1219.300048828125,2.803999900817871,2.937999963760376,16.60300064086914,12625.0,9469.66015625,2002.6099853515625,4592.740234375,5168.8583984375
2015-01-07,51.150001525878906,1.1875356435775757,1.5137982368469238,1210.5999755859375,2.7960000038146973,2.871000051498413,16.510000228881836,12635.0,9518.1796875,2025.9000244140625,4650.47021484375,5206.9150390625
2015-01-08,50.959999084472656,1.1836000680923462,1.5107566118240356,1208.4000244140625,2.806999921798706,2.927000045776367,16.35099983215332,12720.0,9837.6103515625,2062.139892578125,4736.18994140625,5211.625
2015-01-09,50.11000061035156,1.1796069145202637,1.5087963342666626,1216.0,2.7904999256134033,2.946000099182129,16.38599967956543,12610.0,9648.5,2044.81005859375,4704.06982421875,5216.4619140625
2015-01-12,47.43000030517578,1.187070369720459,1.5189489126205444,1232.699951171875,2.763000011444092,2.7950000762939453,16.53499984741211,12565.0,9781.900390625,2028.260009765625,4664.7099609375,5187.7314453125
2015-01-13,46.59000015258789,1.1831519603729248,1.5170363187789917,1234.300048828125,2.678999900817871,2.943000078201294,17.125,12558.0,9941.0,2023.030029296875,4661.5,5214.15576171875
2015-01-14,48.689998626708984,1.1778285503387451,1.5170363187789917,1234.4000244140625,2.552999973297119,3.2330000400543213,16.95599937438965,12587.0,9817.080078125,2011.27001953125,4639.31982421875,5159.46728515625
2015-01-15,47.66999816894531,1.1785920858383179,1.5234380960464478,1264.699951171875,2.6110000610351562,3.1579999923706055,17.072999954223633,12555.0,10032.6103515625,1992.6700439453125,4570.81982421875,5188.51025390625
2015-01-16,47.689998626708984,1.1637378931045532,1.5181187391281128,1276.9000244140625,2.6540000438690186,3.127000093460083,17.73900032043457,12469.0,10167.76953125,2019.4200439453125,4634.3798828125,5148.1787109375
2015-01-19,,1.1566041707992554,1.5142109394073486,,,,,12580.0,10242.349609375,,,5151.892578125
2015-01-20,47.9900016784668,1.1597968339920044,1.5090012550354004,1294.199951171875,2.615499973297119,2.8310000896453857,17.94700050354004,12630.0,10257.1298828125,2022.550048828125,4654.85009765625,5165.888671875
2015-01-21,49.029998779296875,1.1546944379806519,1.5147384405136108,1293.699951171875,2.615000009536743,2.9739999771118164,18.179000854492188,12562.0,10299.23046875,2032.1199951171875,4667.419921875,5215.06298828125
2015-01-22,48.52000045776367,1.1615345478057861,1.5144860744476318,1300.699951171875,2.6005001068115234,2.8350000381469727,18.34600067138672,12465.0,10435.6201171875,2063.14990234375,4750.39990234375,5252.978515625
2015-01-23,48.790000915527344,1.1346745491027832,1.5013211965560913,1292.5999755859375,2.5374999046325684,2.9860000610351562,18.284000396728516,12405.0,10649.580078125,2051.820068359375,4757.8798828125,5323.67724609375
2015-01-26,48.15999984741211,1.1125450134277344,1.4995876550674438,1279.4000244140625,2.573499917984009,2.88100004196167,17.966999053955078,12423.0,10798.330078125,2057.090087890625,4771.759765625,5259.81884765625
2015-01-27,49.599998474121094,1.1247708797454834,1.5085458755493164,1291.699951171875,2.5134999752044678,2.9809999465942383,18.06800079345703,12487.0,10628.580078125,2029.550048828125,4681.5,5276.94384765625
2015-01-28,48.470001220703125,1.1367381811141968,1.5188103914260864,1285.9000244140625,2.5215001106262207,2.865999937057495,18.06800079345703,12450.0,10710.9697265625,2002.1600341796875,4637.990234375,5268.64697265625
2015-01-29,49.130001068115234,1.1281461715698242,1.5142338275909424,1254.5999755859375,2.4704999923706055,2.7190001010894775,16.757999420166016,12455.0,10737.8701171875,2021.25,4683.41015625,5262.5126953125
2015-01-30,52.9900016784668,1.13355553150177,1.5079090595245361,1278.5,2.5280001163482666,2.690999984741211,17.191999435424805,12570.0,10694.3203125,1994.989990234375,4635.240234375,5289.19775390625
2015-02-02,54.75,1.1309019327163696,1.5087052583694458,1276.199951171875,2.510999917984009,2.680000066757202,17.235000610351562,12730.0,10828.009765625,2020.8499755859375,4676.68994140625,5276.03076171875
2015-02-03,57.90999984741211,1.1341726779937744,1.5028102397918701,1259.699951171875,2.5999999046325684,2.753999948501587,17.30500030517578,12645.0,10890.9501953125,2050.030029296875,4727.740234375,5291.51171875
2015-02-04,54.15999984741211,1.145737886428833,1.5142109394073486,1263.800048828125,2.611999988555908,2.6619999408721924,17.378999710083008,12575.0,10911.3203125,2041.510009765625,4716.7001953125,5315.0771484375
2015-02-05,56.56999969482422,1.131874680519104,1.5180034637451172,1262.0,2.611999988555908,2.5999999046325684,17.18000030517578,12625.0,10905.41015625,2062.52001953125,4765.10009765625,5279.689453125
2015-02-06,57.79999923706055,1.147196888923645,1.5325905084609985,1233.9000244140625,2.6029999256134033,2.5789999961853027,16.67799949645996,12587.0,10846.3896484375,2055.469970703125,4744.39990234375,5342.30712890625
2015-02-09,58.34000015258789,1.1314393281936646,1.523902416229248,1240.800048828125,2.5989999771118164,2.5969998836517334,17.054000854492188,12633.0,10663.509765625,2046.739990234375,4726.009765625,5348.26220703125
2015-02-10,56.43000030517578,1.1326953172683716,1.5216069221496582,1231.5999755859375,2.5625,2.677000045776367,16.85700035095215,12665.0,10753.830078125,2068.590087890625,4787.64013671875,5321.2666015625
2015-02-11,54.65999984741211,1.1321951150894165,1.526205062866211,1219.0,2.552500009536743,2.796999931335449,16.7450008392334,12727.0,10752.1103515625,2068.530029296875,4801.18017578125,5336.3115234375
2015-02-12,57.04999923706055,1.131196141242981,1.5242739915847778,1220.0999755859375,2.6089999675750732,2.7130000591278076,16.777999877929688,12805.0,10919.650390625,2088.47998046875,4857.60986328125,5343.203125
2015-02-13,57.38999938964844,1.140393853187561,1.5391956567764282,1226.5,2.6135001182556152,2.803999900817871,17.277999877929688,12770.0,10963.400390625,2096.989990234375,4893.83984375,5373.95556640625
2015-02-16,,1.1400039196014404,1.5400489568710327,,,,,12677.0,10923.23046875,,,5325.28759765625
2015-02-17,62.529998779296875,1.1334012746810913,1.5356265306472778,1208.0999755859375,2.5945000648498535,2.759000062942505,16.36199951171875,12615.0,10895.6201171875,2100.340087890625,4899.27001953125,5337.29345703125
2015-02-18,60.529998779296875,1.1404719352722168,1.5353436470031738,1199.699951171875,2.6394999027252197,2.8310000896453857,16.25,12772.0,10961.0,2099.679931640625,4906.35986328125,5390.23974609375
2015-02-19,60.209999084472656,1.1400039196014404,1.543900728225708,1207.0999755859375,2.6414999961853027,2.8340001106262207,16.371000289916992,12810.0,11001.9404296875,2097.449951171875,4924.7001953125,
2015-02-20,60.220001220703125,1.1366735696792603,1.5419963598251343,1204.4000244140625,2.6105000972747803,2.9509999752044678,16.26300048828125,12885.0,11050.6396484375,2110.300048828125,4955.97021484375,5399.8935546875
2015-02-23,58.900001525878906,1.1381484270095825,1.5389113426208496,1200.300048828125,2.6394999027252197,2.878999948501587,16.246999740600586,12813.0,11130.919921875,2109.659912109375,4960.97021484375,5403.06640625
2015-02-24,58.65999984741211,1.1332985162734985,1.5452368259429932,1196.9000244140625,2.7114999294281006,2.9019999504089355,16.18199920654297,12860.0,11205.740234375,2115.47998046875,4968.1201171875,5417.103515625
2015-02-25,61.630001068115234,1.1339025497436523,1.545905590057373,1201.0,2.7074999809265137,2.8940000534057617,16.423999786376953,12797.0,11210.26953125,2113.860107421875,4967.14013671875,5444.89599609375
2015-02-26,60.04999923706055,1.1363636255264282,1.552891492843628,1209.5999755859375,2.7139999866485596,2.697000026702881,16.58300018310547,12855.0,11327.1904296875,2110.739990234375,4987.89013671875,5451.2099609375
2015-02-27,62.58000183105469,1.1205360889434814,1.5418059825897217,1212.5999755859375,2.7160000801086426,2.7339999675750732,16.51300048828125,12857.0,11401.66015625,2104.5,4963.52978515625,5450.08203125
2015-03-02,59.540000915527344,1.1161960363388062,1.5406184196472168,1207.699951171875,2.7109999656677246,2.697999954223633,16.406999588012695,12978.0,11410.3603515625,2117.389892578125,5008.10009765625,5477.61767578125
2015-03-03,61.02000045776367,1.1179054975509644,1.5359095335006714,1204.0,2.6735000610351562,2.7119998931884766,16.257999420166016,12995.0,11280.3603515625,2107.780029296875,4979.89990234375,5474.40576171875
2015-03-04,60.54999923706055,1.118217945098877,1.5366648435592651,1200.5999755859375,2.677000045776367,2.7690000534057617,16.131999969482422,12970.0,11390.3798828125,2098.530029296875,4967.14013671875,5447.84716796875
2015-03-05,60.47999954223633,1.1082050800323486,1.52650785446167,1195.9000244140625,2.671999931335449,2.8410000801086426,16.131999969482422,13015.0,11504.009765625,2101.0400390625,4982.81005859375,5450.73486328125
2015-03-06,59.72999954223633,1.1032048463821411,1.5247621536254883,1164.0999755859375,2.628999948501587,2.8389999866485596,15.784000396728516,12900.0,11550.9697265625,2071.260009765625,4927.3701171875,5514.57275390625
2015-03-09,58.529998779296875,1.0845986604690552,1.5057746171951294,1166.4000244140625,2.687000036239624,2.677999973297119,15.755000114440918,13030.0,11582.1103515625,2079.429931640625,4942.43994140625,5444.421875
2015-03-10,56.38999938964844,1.0833414793014526,1.5104827880859375,1160.0999755859375,2.634999990463257,2.7320001125335693,15.61299991607666,13073.0,11500.3798828125,2044.1600341796875,4859.7900390625,5462.7158203125
2015-03-11,57.540000915527344,1.0708701610565186,1.508204698562622,1150.699951171875,2.622499942779541,2.8239998817443848,15.345000267028809,13070.0,11805.990234375,2040.239990234375,4849.93994140625,5419.35498046875
2015-03-12,57.08000183105469,1.0548745393753052,1.4932951927185059,1152.0999755859375,2.674499988555908,2.7339999675750732,15.493000030517578,13175.0,11799.3896484375,2065.949951171875,4893.2900390625,5439.6201171875
2015-03-13,54.66999816894531,1.0626314878463745,1.4894028902053833,1152.5999755859375,2.678499937057495,2.7269999980926514,15.47700023651123,13170.0,11901.6103515625,2053.39990234375,4871.759765625,5426.2548828125
2015-03-16,53.439998626708984,1.0481630563735962,1.4755791425704956,1153.300048828125,2.677500009536743,2.7160000801086426,15.60099983215332,13185.0,12167.7197265625,2081.18994140625,4929.509765625,5435.05908203125
2015-03-17,53.43000030517578,1.0572947263717651,1.4825797080993652,1148.300048828125,2.6414999961853027,2.8550000190734863,15.562000274658203,13195.0,11980.849609375,2074.280029296875,4937.43017578125,5438.94091796875
2015-03-18,55.90999984741211,1.0598047971725464,1.47520911693573,1151.4000244140625,2.5869998931884766,2.9200000762939453,15.524999618530273,13120.0,11922.76953125,2099.5,4982.830078125,5412.9404296875
2015-03-19,54.43000030517578,1.0849988460540771,1.496199607849121,1169.0999755859375,2.674499988555908,2.812999963760376,16.097999572753906,12880.0,11899.400390625,2089.27001953125,4992.3798828125,5453.64208984375
2015-03-20,55.31999969482422,1.066894292831421,1.4761673212051392,1184.800048828125,2.7750000953674316,2.7860000133514404,16.867000579833984,13058.0,12039.3701171875,2108.10009765625,5026.419921875,5442.85302734375
2015-03-23,55.91999816894531,1.0826611518859863,1.494321584701538,1188.0,2.808000087738037,2.7330000400543213,16.871999740600586,13025.0,11895.83984375,2104.419921875,5010.97021484375,5436.88623046875
2015-03-24,55.11000061035156,1.094499111175537,1.4951928853988647,1191.699951171875,2.815000057220459,2.7860000133514404,16.96299934387207,12943.0,12005.6904296875,2091.5,4994.72998046875,5447.43603515625
2015-03-25,56.47999954223633,1.0902034044265747,1.4833933115005493,1197.300048828125,2.805000066757202,2.7230000495910645,16.979999542236328,12905.0,11865.3203125,2061.050048828125,4876.52001953125,5405.2783203125
